chr21:11099662-11099866	chr21:11109153-11109188
chr6:160395204-160395414	chr6:160427336-160427466
chr6:160399624-160399885	chr6:160399624-160399885
chr6:160399624-160399885	chr6:160400282-160400543
chr6:160399624-160399885	chr6:160402732-160403272
chr6:160399624-160399885	chr6:160404300-160404614
chr6:160399624-160399885	chr6:160404785-160405521
chr6:160399624-160399885	chr6:160409606-160409719
chr6:160399624-160399885	chr6:160411002-160411087
chr6:160399624-160399885	chr6:160425266-160425362
chr6:160399624-160399885	chr6:160427336-160427466
chr6:160400282-160400543	chr6:160400282-160400543
chr6:160400282-160400543	chr6:160402732-160403272
chr6:160400282-160400543	chr6:160404300-160404614
chr6:160400282-160400543	chr6:160404785-160405521
chr6:160400282-160400543	chr6:160409606-160409719
chr6:160400282-160400543	chr6:160411002-160411087
chr6:160400282-160400543	chr6:160425266-160425362
chr6:160400282-160400543	chr6:160427336-160427466
chr6:161620136-161620467	chr6:161646912-161646998
chr6:161620136-161620467	chr6:161647412-161647643
chr6:161646912-161646998	chr6:161659544-161659874
chr6:163814515-163814888	chr6:163833338-163833600
chr6:163814515-163814888	chr6:163833938-163834442
chr6:163817744-163818245	chr6:163833338-163833600
chr6:163817744-163818245	chr6:163833938-163834442
chr6:163826086-163826393	chr6:163833338-163833600
chr6:163826086-163826393	chr6:163833938-163834442
chr6:167372859-167373027	chr6:167411045-167411413
chr6:167372859-167373027	chr6:167411692-167411848
chr6:168198261-168198623	chr6:168250541-168251043
chr1:839741-840250	chr1:856539-856757
chr1:839741-840250	chr1:858256-858648
chr1:840753-841210	chr1:856539-856757
chr1:840753-841210	chr1:858256-858648
chr1:918449-918555	chr1:936652-937138
chr1:936652-937138	chr1:956563-956812
chr1:941791-942135	chr1:956563-956812
chr1:936652-937138	chr1:1004646-1004986
chr1:936652-937138	chr1:941791-942135
chr1:936652-937138	chr1:945769-946034
chr1:941791-942135	chr1:941791-942135
chr1:941791-942135	chr1:945769-946034
chr1:994198-994452	chr1:1004646-1004986
chr1:1070745-1071151	chr1:1093610-1093958
chr1:1093610-1093958	chr1:1136075-1136463
chr1:1136075-1136463	chr1:1173386-1173736
chr1:1136667-1137146	chr1:1173386-1173736
chr1:1143531-1144198	chr1:1173386-1173736
chr1:1144376-1144549	chr1:1173386-1173736
chr1:1265677-1265980	chr1:1265677-1265980
chr1:1265677-1265980	chr1:1283060-1283625
chr1:1265677-1265980	chr1:1286847-1286913
chr1:1265677-1265980	chr1:1294735-1294982
chr1:1265677-1265980	chr1:1295535-1296332
chr1:1283060-1283625	chr1:1294735-1294982
chr1:1283060-1283625	chr1:1295535-1296332
chr1:1343359-1343768	chr1:1368471-1368786
chr1:1714020-1714715	chr1:1840449-1840835
chr1:2111429-2112079	chr1:2162325-2162996
chr1:2135885-2136186	chr1:2162325-2162996
chr1:2140151-2140337	chr1:2162325-2162996
chr1:2162325-2162996	chr1:2171824-2171946
chr1:2162325-2162996	chr1:2172142-2172385
chr1:2162325-2162996	chr1:2177615-2177829
chr1:2162325-2162996	chr1:2245775-2246116
chr1:2162325-2162996	chr1:2246556-2246763
chr1:6319998-6320272	chr1:6336471-6336830
chr1:6321567-6321961	chr1:6336471-6336830
chr1:6319998-6320272	chr1:6351007-6351537
chr1:6661008-6661639	chr1:6661008-6661639
chr1:8849339-8849636	chr1:8875055-8875165
chr1:8933581-8933925	chr1:8964053-8964236
chr1:8933581-8933925	chr1:8971325-8971721
chr1:11798209-11798600	chr1:11968510-11969143
chr1:11798918-11799121	chr1:11968510-11969143
chr1:11841016-11841080	chr1:11968510-11969143
chr1:11942925-11943217	chr1:11968510-11969143
chr1:11942925-11943217	chr1:11990003-11990329
chr1:11942925-11943217	chr1:12046023-12046196
chr1:11954863-11954882	chr1:11968510-11969143
chr1:11954863-11954882	chr1:11990003-11990329
chr1:11954863-11954882	chr1:12046023-12046196
chr1:11968510-11969143	chr1:11968510-11969143
chr1:11968510-11969143	chr1:11990003-11990329
chr1:11968510-11969143	chr1:12046023-12046196
chr1:11968510-11969143	chr1:12100563-12100930
chr1:11968510-11969143	chr1:12112067-12112502
chr1:11968510-11969143	chr1:12114385-12114572
chr1:11968510-11969143	chr1:12124472-12125118
chr1:11968510-11969143	chr1:12126084-12126429
chr1:11968510-11969143	chr1:12127865-12128182
chr1:11968510-11969143	chr1:12233600-12234159
chr1:11968510-11969143	chr1:12225396-12225718
chr1:11968510-11969143	chr1:12227833-12229578
chr1:11968510-11969143	chr1:17231253-17231704
chr1:11968510-11969143	chr1:12221931-12222397
chr1:12046023-12046196	chr1:12050736-12051137
chr1:12100563-12100930	chr1:12124472-12125118
chr1:12225396-12225718	chr1:12235070-12235463
chr1:12225396-12225718	chr1:12236326-12236421
chr1:12225396-12225718	chr1:12237719-12238747
chr1:12233600-12234159	chr1:12245348-12245387
chr1:12235070-12235463	chr1:12245348-12245387
chr1:12236326-12236421	chr1:12245348-12245387
chr1:12493910-12494304	chr1:12508783-12509005
chr1:12493910-12494304	chr1:12509354-12509466
chr1:12493910-12494304	chr1:12513404-12513748
chr1:12508783-12509005	chr1:12533412-12533678
chr1:12509354-12509466	chr1:12533412-12533678
chr1:12513404-12513748	chr1:12533412-12533678
chr1:12599928-12600179	chr1:12675687-12675874
chr1:12600525-12600853	chr1:12675687-12675874
chr1:16125579-16125747	chr1:16158409-16158760
chr1:16158409-16158760	chr1:16175691-16176294
chr1:16158409-16158760	chr1:16176617-16176801
chr1:16158409-16158760	chr1:16212759-16213091
chr1:16158409-16158760	chr1:16276028-16276482
chr1:16158409-16158760	chr1:16277350-16278224
chr1:16175691-16176294	chr1:16209325-16209770
chr1:16176617-16176801	chr1:16209325-16209770
chr1:16175691-16176294	chr1:16276028-16276482
chr1:16175691-16176294	chr1:16277350-16278224
chr1:16176617-16176801	chr1:16276028-16276482
chr1:16176617-16176801	chr1:16277350-16278224
chr1:16339773-16339933	chr1:16364376-16364458
chr1:16478939-16479163	chr1:16489021-16489207
chr1:16479299-16479465	chr1:16489021-16489207
chr1:16489021-16489207	chr1:16499761-16499895
chr1:16489021-16489207	chr1:16500084-16500309
chr1:16489021-16489207	chr1:16502532-16502678
chr1:17229862-17230229	chr1:17240188-17240783
chr1:17231253-17231704	chr1:17240188-17240783
chr1:17231253-17231704	chr1:149215297-149215704
chr1:17231253-17231704	chr1:17253207-17253541
chr1:17231253-17231704	chr1:17254357-17254559
chr1:21931612-21931850	chr1:21966400-21966607
chr1:22221933-22221950	chr1:22231370-22231630
chr1:22221933-22221950	chr1:22232811-22232851
chr1:22221933-22221950	chr1:22266159-22266438
chr1:23448967-23449247	chr1:23494015-23494642
chr1:23881180-23881765	chr1:23961555-23961694
chr1:23882500-23882866	chr1:23961555-23961694
chr1:23881180-23881765	chr1:23901938-23902056
chr1:23881180-23881765	chr1:23903714-23904323
chr1:23881180-23881765	chr1:23912037-23912393
chr1:23882500-23882866	chr1:23912037-23912393
chr1:25559638-25560067	chr1:25566195-25566411
chr1:25559638-25560067	chr1:25566618-25566670
chr1:25559638-25560067	chr1:25665993-25666367
chr1:26452850-26453250	chr1:26495448-26495637
chr1:26617206-26617304	chr1:26642014-26642169
chr1:26933734-26933982	chr1:27021406-27021810
chr1:26933734-26933982	chr1:27024638-27025138
chr1:26946837-26947249	chr1:27021406-27021810
chr1:26946837-26947249	chr1:27024638-27025138
chr1:26947342-26948198	chr1:27021406-27021810
chr1:26947342-26948198	chr1:27024638-27025138
chr1:26946837-26947249	chr1:27112764-27112917
chr1:26947342-26948198	chr1:27112764-27112917
chr1:27021406-27021810	chr1:27021406-27021810
chr1:27021406-27021810	chr1:27024638-27025138
chr1:27024638-27025138	chr1:27024638-27025138
chr1:27021406-27021810	chr1:27112764-27112917
chr1:27024638-27025138	chr1:27112764-27112917
chr1:27175784-27176273	chr1:27191386-27191927
chr1:27337570-27337809	chr1:27353661-27353962
chr1:27853337-27854089	chr1:27869425-27869556
chr1:27854575-27854919	chr1:27869425-27869556
chr1:27869425-27869556	chr1:27883449-27884140
chr1:27871123-27871471	chr1:27883449-27884140
chr1:27883449-27884140	chr1:27916292-27916674
chr1:27883449-27884140	chr1:27922522-27922947
chr1:27883449-27884140	chr1:27924204-27924421
chr1:27883449-27884140	chr1:27924687-27925144
chr1:27883449-27884140	chr1:27926165-27926491
chr1:27883449-27884140	chr1:27926949-27927449
chr1:27883449-27884140	chr1:27928507-27928973
chr1:27883449-27884140	chr1:27935491-27936061
chr1:27890194-27890387	chr1:27916292-27916674
chr1:27890194-27890387	chr1:27922522-27922947
chr1:27890194-27890387	chr1:27924204-27924421
chr1:27890194-27890387	chr1:27924687-27925144
chr1:27890194-27890387	chr1:27926165-27926491
chr1:27890194-27890387	chr1:27926949-27927449
chr1:27890194-27890387	chr1:27928507-27928973
chr1:27890194-27890387	chr1:27935491-27936061
chr1:27891553-27891803	chr1:27916292-27916674
chr1:27891553-27891803	chr1:27922522-27922947
chr1:27891553-27891803	chr1:27924204-27924421
chr1:27891553-27891803	chr1:27924687-27925144
chr1:27891553-27891803	chr1:27926165-27926491
chr1:27891553-27891803	chr1:27926949-27927449
chr1:27891553-27891803	chr1:27928507-27928973
chr1:27891553-27891803	chr1:27935491-27936061
chr1:27893464-27893671	chr1:27916292-27916674
chr1:27893464-27893671	chr1:27922522-27922947
chr1:27893464-27893671	chr1:27924204-27924421
chr1:27893464-27893671	chr1:27924687-27925144
chr1:27893464-27893671	chr1:27926165-27926491
chr1:27893464-27893671	chr1:27926949-27927449
chr1:27893464-27893671	chr1:27928507-27928973
chr1:27893464-27893671	chr1:27935491-27936061
chr1:27893697-27893957	chr1:27916292-27916674
chr1:27893697-27893957	chr1:27922522-27922947
chr1:27893697-27893957	chr1:27924204-27924421
chr1:27893697-27893957	chr1:27924687-27925144
chr1:27893697-27893957	chr1:27926165-27926491
chr1:27893697-27893957	chr1:27926949-27927449
chr1:27893697-27893957	chr1:27928507-27928973
chr1:27893697-27893957	chr1:27935491-27936061
chr1:27897947-27898332	chr1:27916292-27916674
chr1:27897947-27898332	chr1:27922522-27922947
chr1:27897947-27898332	chr1:27924204-27924421
chr1:27897947-27898332	chr1:27924687-27925144
chr1:27897947-27898332	chr1:27926165-27926491
chr1:27897947-27898332	chr1:27926949-27927449
chr1:27897947-27898332	chr1:27928507-27928973
chr1:27897947-27898332	chr1:27935491-27936061
chr1:27901397-27901604	chr1:27916292-27916674
chr1:27901397-27901604	chr1:27922522-27922947
chr1:27901397-27901604	chr1:27924204-27924421
chr1:27901397-27901604	chr1:27924687-27925144
chr1:27901397-27901604	chr1:27926165-27926491
chr1:27901397-27901604	chr1:27926949-27927449
chr1:27901397-27901604	chr1:27928507-27928973
chr1:27901397-27901604	chr1:27935491-27936061
chr1:27907931-27908052	chr1:27916292-27916674
chr1:27907931-27908052	chr1:27922522-27922947
chr1:27907931-27908052	chr1:27924204-27924421
chr1:27907931-27908052	chr1:27924687-27925144
chr1:27907931-27908052	chr1:27926165-27926491
chr1:27907931-27908052	chr1:27926949-27927449
chr1:27907931-27908052	chr1:27928507-27928973
chr1:27907931-27908052	chr1:27935491-27936061
chr1:27916292-27916674	chr1:27926949-27927449
chr1:27916292-27916674	chr1:27928507-27928973
chr1:31216468-31217229	chr1:31241795-31242280
chr1:31218107-31218539	chr1:31241795-31242280
chr1:31216468-31217229	chr1:31251287-31251533
chr1:31216468-31217229	chr1:31251697-31252042
chr1:31218107-31218539	chr1:31233848-31234393
chr1:31218107-31218539	chr1:31235457-31235817
chr1:31231730-31232072	chr1:31250426-31250582
chr1:31231730-31232072	chr1:31251287-31251533
chr1:31231730-31232072	chr1:31251697-31252042
chr1:31232736-31232923	chr1:31250426-31250582
chr1:31232736-31232923	chr1:31251287-31251533
chr1:31232736-31232923	chr1:31251697-31252042
chr1:31238135-31238354	chr1:31251287-31251533
chr1:31238135-31238354	chr1:31251697-31252042
chr1:31537719-31538012	chr1:31643824-31643962
chr1:31537719-31538012	chr1:31627566-31627958
chr1:31537719-31538012	chr1:31628220-31628457
chr1:31627566-31627958	chr1:31643824-31643962
chr1:31628220-31628457	chr1:31643824-31643962
chr1:32237691-32238692	chr1:32253647-32254040
chr1:32701561-32701886	chr1:32715599-32716062
chr1:33220297-33220575	chr1:33232248-33232565
chr1:33220963-33221073	chr1:33232248-33232565
chr1:33221272-33221671	chr1:33232248-33232565
chr1:36351655-36352020	chr1:36397577-36397741
chr1:36616485-36616868	chr1:36626561-36626969
chr1:36616485-36616868	chr1:36627717-36628369
chr1:36616485-36616868	chr1:36641160-36641451
chr1:36617554-36617914	chr1:36641160-36641451
chr1:36626561-36626969	chr1:36641160-36641451
chr1:36627717-36628369	chr1:36641160-36641451
chr1:36626561-36626969	chr1:36849527-36849580
chr1:36626561-36626969	chr1:36853020-36853462
chr1:36825493-36825742	chr1:36849527-36849580
chr1:36825493-36825742	chr1:36853020-36853462
chr1:36825493-36825742	chr1:36866636-36866899
chr1:36839449-36839891	chr1:36849527-36849580
chr1:36839449-36839891	chr1:36853020-36853462
chr1:36839449-36839891	chr1:36866636-36866899
chr1:36840093-36840535	chr1:36849527-36849580
chr1:36840093-36840535	chr1:36853020-36853462
chr1:36840093-36840535	chr1:36866636-36866899
chr1:36849527-36849580	chr1:36849527-36849580
chr1:36849527-36849580	chr1:36853020-36853462
chr1:36849527-36849580	chr1:36866636-36866899
chr1:36853020-36853462	chr1:36853020-36853462
chr1:36853020-36853462	chr1:36866636-36866899
chr1:37942874-37943354	chr1:38311465-38311868
chr1:37944084-37944971	chr1:38311465-38311868
chr1:38465723-38465839	chr1:38469574-38470165
chr1:38465723-38465839	chr1:38471999-38472226
chr1:38466019-38466413	chr1:38469574-38470165
chr1:38466019-38466413	chr1:38471999-38472226
chr1:38469574-38470165	chr1:38469574-38470165
chr1:38469574-38470165	chr1:38471999-38472226
chr1:38471999-38472226	chr1:38471999-38472226
chr1:38469574-38470165	chr1:38495782-38495936
chr1:39857791-39857995	chr1:39874208-39874673
chr1:40847285-40847634	chr1:40860574-40860824
chr1:40848967-40849502	chr1:40860574-40860824
chr1:40851431-40851768	chr1:40860574-40860824
chr1:43388597-43388971	chr1:43407355-43407700
chr1:43388597-43388971	chr1:43426742-43427095
chr1:43388597-43388971	chr1:43427522-43427762
chr1:43388597-43388971	chr1:43428386-43429108
chr1:43388597-43388971	chr1:43429290-43429917
chr1:43388597-43388971	chr1:43432863-43433109
chr1:43389220-43390772	chr1:43407355-43407700
chr1:43389220-43390772	chr1:43426742-43427095
chr1:43389220-43390772	chr1:43427522-43427762
chr1:43389220-43390772	chr1:43428386-43429108
chr1:43389220-43390772	chr1:43429290-43429917
chr1:43389220-43390772	chr1:43432863-43433109
chr1:43400932-43401203	chr1:43407355-43407700
chr1:43400932-43401203	chr1:43426742-43427095
chr1:43400932-43401203	chr1:43427522-43427762
chr1:43400932-43401203	chr1:43428386-43429108
chr1:43400932-43401203	chr1:43429290-43429917
chr1:43400932-43401203	chr1:43432863-43433109
chr1:43402214-43402581	chr1:43407355-43407700
chr1:43402214-43402581	chr1:43426742-43427095
chr1:43402214-43402581	chr1:43427522-43427762
chr1:43402214-43402581	chr1:43428386-43429108
chr1:43402214-43402581	chr1:43429290-43429917
chr1:43402214-43402581	chr1:43432863-43433109
chr1:43402778-43403133	chr1:43407355-43407700
chr1:43402778-43403133	chr1:43426742-43427095
chr1:43402778-43403133	chr1:43427522-43427762
chr1:43402778-43403133	chr1:43428386-43429108
chr1:43402778-43403133	chr1:43429290-43429917
chr1:43402778-43403133	chr1:43432863-43433109
chr1:43405621-43405821	chr1:43407355-43407700
chr1:43405621-43405821	chr1:43426742-43427095
chr1:43405621-43405821	chr1:43427522-43427762
chr1:43405621-43405821	chr1:43428386-43429108
chr1:43405621-43405821	chr1:43429290-43429917
chr1:43405621-43405821	chr1:43432863-43433109
chr1:43406108-43407009	chr1:43407355-43407700
chr1:43406108-43407009	chr1:43426742-43427095
chr1:43406108-43407009	chr1:43427522-43427762
chr1:43406108-43407009	chr1:43428386-43429108
chr1:43406108-43407009	chr1:43429290-43429917
chr1:43406108-43407009	chr1:43432863-43433109
chr1:43407355-43407700	chr1:43407355-43407700
chr1:43407355-43407700	chr1:43426742-43427095
chr1:43407355-43407700	chr1:43427522-43427762
chr1:43407355-43407700	chr1:43428386-43429108
chr1:43407355-43407700	chr1:43429290-43429917
chr1:43407355-43407700	chr1:43432863-43433109
chr1:43388597-43388971	chr1:43400932-43401203
chr1:43388597-43388971	chr1:43402214-43402581
chr1:43388597-43388971	chr1:43402778-43403133
chr1:43389220-43390772	chr1:43400932-43401203
chr1:43389220-43390772	chr1:43402214-43402581
chr1:43389220-43390772	chr1:43402778-43403133
chr1:44162019-44162313	chr1:44176533-44177122
chr1:44419838-44419961	chr1:44428103-44428423
chr1:45167170-45167180	chr1:45192729-45193123
chr1:45167170-45167180	chr1:45195062-45195154
chr1:45192729-45193123	chr1:45192729-45193123
chr1:45192729-45193123	chr1:45195062-45195154
chr1:45195062-45195154	chr1:45195062-45195154
chr1:45192729-45193123	chr1:45283789-45284126
chr1:45192729-45193123	chr1:45286834-45287205
chr1:45192729-45193123	chr1:45298718-45299070
chr1:45195062-45195154	chr1:45283789-45284126
chr1:45195062-45195154	chr1:45286834-45287205
chr1:45195062-45195154	chr1:45298718-45299070
chr1:45283789-45284126	chr1:45283789-45284126
chr1:45283789-45284126	chr1:45286834-45287205
chr1:45283789-45284126	chr1:45298718-45299070
